City,Country,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Year,Month,Pollution_Index,Temp_Bin
Istanbul,Turkey,2023-03-11,27.87,32.73,50.41,45.37,3.78,13.47,-0.99,10.23,16.2,2023,3,28.938333333333333,Muito Frio
Tokyo,Japan,2023-03-05,66.21,183.49,39.52,45.55,4.17,170.38,30.96,25.3,4.76,2023,3,84.88666666666667,Muito Quente
Paris,France,2023-06-25,45.91,155.02,66.47,14.23,4.28,38.54,7.38,71.92,13.63,2023,6,54.074999999999996,Frio
Paris,France,2023-04-25,85.34,102.28,43.67,16.4,9.35,72.38,22.05,41.41,15.46,2023,4,54.903333333333336,Quente
Mexico City,Mexico,2023-12-07,122.99,109.87,38.76,18.56,8.59,10.97,35.76,20.91,9.37,2023,12,51.623333333333335,Muito Quente
Berlin,Germany,2023-10-25,79.66,76.51,51.62,16.21,3.3,152.52,37.93,85.34,18.99,2023,10,63.30333333333334,Muito Quente
Bangkok,Thailand,2023-06-09,118.16,64.68,38.61,34.5,2.15,14.4,31.18,96.6,19.68,2023,6,45.41666666666666,Muito Quente
Cairo,Egypt,2023-07-15,53.22,46.4,11.02,6.05,8.74,113.12,-4.18,16.17,17.8,2023,7,39.75833333333333,Muito Frio
Tokyo,Japan,2023-09-20,140.54,126.67,51.14,9.35,3.85,74.44,33.59,97.11,15.43,2023,9,67.665,Muito Quente
Toronto,Canada,2023-08-15,128.57,99.71,35.46,23.89,7.31,22.85,18.46,23.19,12.04,2023,8,52.964999999999996,Ameno
Beijing,China,2023-05-06,122.72,180.74,72.51,25.36,1.23,185.56,11.44,51.68,10.35,2023,5,98.02000000000002,Ameno
Toronto,Canada,2023-07-03,84.14,28.36,85.39,40.33,5.27,133.94,13.57,51.26,14.24,2023,7,62.904999999999994,Ameno
Sydney,Australia,2023-01-02,144.83,107.33,51.3,3.32,4.65,10.79,-8.16,91.47,13.68,2023,1,53.70333333333334,Muito Frio
Dubai,Uae,2023-12-21,51.69,47.67,7.76,43.77,8.21,59.31,26.86,65.7,4.02,2023,12,36.40166666666667,Quente
London,Uk,2023-03-02,38.89,138.88,38.37,31.12,3.25,186.0,-5.66,55.79,14.89,2023,3,72.75166666666667,Muito Frio
Istanbul,Turkey,2023-05-24,50.08,83.58,69.09,4.74,1.78,121.56,0.9,71.18,3.82,2023,5,55.13833333333334,Frio
Seoul,South Korea,2023-12-14,128.71,77.22,52.63,6.58,2.71,150.88,35.38,89.59,16.06,2023,12,69.78833333333333,Muito Quente
Los Angeles,Usa,2023-02-04,56.31,27.23,79.28,6.97,1.53,105.24,39.46,57.96,8.04,2023,2,46.093333333333334,Muito Quente
Cairo,Egypt,2023-05-22,14.66,106.62,5.74,32.9,2.82,43.13,1.95,99.74,18.76,2023,5,34.31166666666666,Frio
Bangkok,Thailand,2023-07-20,26.95,189.96,67.6,37.35,5.14,81.66,31.33,35.4,14.25,2023,7,68.11,Muito Quente
Rio De Janeiro,Brazil,2023-07-20,135.36,65.7,10.78,22.92,0.57,134.53,25.21,67.18,12.25,2023,7,61.64333333333334,Quente
Sydney,Australia,2023-01-03,8.51,110.19,76.14,27.83,8.04,39.64,4.95,76.03,5.65,2023,1,45.05833333333334,Frio
Beijing,China,2023-04-10,109.26,25.86,50.04,9.32,4.95,50.73,30.47,33.98,15.05,2023,4,41.69333333333333,Muito Quente
Moscow,Russia,2023-10-06,84.83,180.38,53.34,30.75,6.55,94.06,35.4,56.38,17.19,2023,10,74.985,Muito Quente
Beijing,China,2023-05-28,42.41,153.83,57.86,36.52,0.41,137.79,19.64,39.0,19.92,2023,5,71.47000000000001,Ameno
New York,Usa,2023-07-21,40.48,38.61,70.65,32.02,9.07,18.63,32.73,17.62,18.28,2023,7,34.910000000000004,Muito Quente
Johannesburg,South Africa,2023-10-21,96.51,141.7,99.81,17.0,5.57,48.16,23.82,71.03,5.0,2023,10,68.125,Quente
London,Uk,2023-05-25,117.56,11.49,47.21,48.23,5.37,90.83,36.97,34.99,9.29,2023,5,53.44833333333333,Muito Quente
Johannesburg,South Africa,2023-10-27,129.0,30.94,39.56,20.3,0.19,127.55,18.93,68.85,1.05,2023,10,57.92333333333334,Ameno
Mexico City,Mexico,2023-01-27,81.8,121.04,77.77,47.25,2.94,177.47,8.27,70.38,8.61,2023,1,84.71166666666666,Frio
Mexico City,Mexico,2023-01-06,123.46,116.33,42.66,12.01,7.86,89.99,32.45,21.93,14.99,2023,1,65.385,Muito Quente
Paris,France,2023-03-01,65.98,29.64,23.09,16.19,7.58,100.54,22.81,58.51,3.32,2023,3,40.50333333333334,Quente
Berlin,Germany,2023-02-16,142.3,10.8,8.77,12.54,9.78,125.97,-8.42,95.82,13.57,2023,2,51.693333333333335,Muito Frio
Los Angeles,Usa,2023-06-04,24.39,167.93,50.54,47.01,5.28,84.58,38.09,12.23,3.62,2023,6,63.28833333333333,Muito Quente
Mexico City,Mexico,2023-08-12,85.17,66.59,17.2,24.96,2.32,196.05,21.3,52.58,19.09,2023,8,65.38166666666666,Quente
Mumbai,India,2023-12-03,124.35,68.53,31.5,45.46,0.97,134.02,14.95,74.92,19.35,2023,12,67.47166666666668,Ameno
Rio De Janeiro,Brazil,2023-07-04,75.97,27.96,80.25,26.94,4.51,147.98,-5.26,60.71,10.33,2023,7,60.60166666666667,Muito Frio
Mexico City,Mexico,2023-04-26,57.2,198.86,80.75,15.62,1.71,136.88,15.15,66.84,15.96,2023,4,81.83666666666666,Ameno
Sydney,Australia,2023-05-23,141.5,136.0,34.25,24.13,3.14,166.25,39.8,87.86,6.88,2023,5,84.21166666666666,Muito Quente
New York,Usa,2023-05-08,78.63,151.75,31.11,7.6,2.37,21.72,5.32,29.32,19.69,2023,5,48.863333333333344,Frio
Los Angeles,Usa,2023-11-14,49.68,43.67,7.7,16.53,9.77,137.64,-7.67,85.94,1.68,2023,11,44.165,Muito Frio
New York,Usa,2023-08-02,57.43,82.37,11.24,17.97,2.89,47.28,18.89,69.46,6.31,2023,8,36.53,Ameno
Rio De Janeiro,Brazil,2023-01-11,149.14,105.14,71.81,1.55,7.69,18.28,1.49,11.1,16.23,2023,1,58.935,Frio
Bangkok,Thailand,2023-09-21,6.93,63.18,78.15,43.01,9.48,105.05,-7.57,34.9,9.51,2023,9,50.96666666666666,Muito Frio
Johannesburg,South Africa,2023-05-02,106.55,184.22,50.97,4.93,7.34,190.81,29.2,15.06,8.32,2023,5,90.80333333333333,Quente
London,Uk,2023-01-13,47.2,174.96,26.67,6.76,8.29,188.55,7.76,35.71,4.38,2023,1,75.40500000000002,Frio
Sydney,Australia,2023-07-21,69.8,63.55,32.41,28.31,0.9,157.26,18.79,17.52,19.0,2023,7,58.705000000000005,Ameno
Seoul,South Korea,2023-10-21,141.21,84.88,41.07,20.84,1.96,198.44,8.74,93.76,9.8,2023,10,81.39999999999999,Frio
Los Angeles,Usa,2023-05-20,88.66,140.56,30.14,38.7,3.89,122.6,1.64,55.46,1.08,2023,5,70.75833333333333,Frio
Bangkok,Thailand,2023-11-14,149.81,182.66,68.84,8.24,9.99,51.18,34.54,41.71,18.93,2023,11,78.45333333333335,Muito Quente
Los Angeles,Usa,2023-09-24,76.46,154.18,9.86,8.11,4.66,92.23,11.61,77.09,6.27,2023,9,57.583333333333336,Ameno
Toronto,Canada,2023-12-01,139.72,161.39,50.94,32.57,4.88,58.4,30.73,76.19,16.15,2023,12,74.64999999999999,Muito Quente
Beijing,China,2023-08-24,130.77,163.17,70.46,14.58,6.55,33.95,6.25,20.04,15.58,2023,8,69.91333333333333,Frio
Bangkok,Thailand,2023-10-06,148.28,33.84,31.1,18.9,8.45,33.67,36.84,80.78,13.28,2023,10,45.70666666666667,Muito Quente
Cairo,Egypt,2023-11-16,6.09,155.5,60.77,15.72,1.64,116.59,3.82,22.29,8.08,2023,11,59.385,Frio
Sydney,Australia,2023-04-06,105.35,179.02,22.78,39.05,1.55,124.61,10.83,89.42,10.99,2023,4,78.72666666666667,Ameno
Moscow,Russia,2023-09-04,64.4,157.34,42.39,49.05,9.48,83.5,1.19,77.56,18.89,2023,9,67.69333333333334,Frio
Bangkok,Thailand,2023-09-28,43.97,107.33,33.7,30.01,9.23,57.32,21.75,21.07,4.32,2023,9,46.92666666666667,Quente
Johannesburg,South Africa,2023-04-12,123.97,77.56,69.97,14.25,8.97,76.05,0.1,82.92,19.62,2023,4,61.79500000000001,Frio
Johannesburg,South Africa,2023-12-14,82.49,27.66,67.37,2.3,3.65,104.9,24.55,69.71,15.36,2023,12,48.06166666666667,Quente
Istanbul,Turkey,2023-08-26,67.38,30.76,49.41,7.46,6.61,134.24,27.03,67.74,12.78,2023,8,49.31,Quente
Tokyo,Japan,2023-05-12,115.15,124.28,30.94,15.45,3.92,144.33,-9.16,93.91,15.55,2023,5,72.34500000000001,Muito Frio
Rio De Janeiro,Brazil,2023-10-23,98.66,56.63,15.78,17.94,9.57,146.09,15.7,23.82,9.44,2023,10,57.44499999999999,Ameno
Seoul,South Korea,2023-02-08,90.02,186.03,49.47,7.31,3.31,176.2,24.71,78.89,9.38,2023,2,85.38999999999999,Quente
Sydney,Australia,2023-12-16,91.98,184.65,56.88,47.38,8.62,176.5,-6.9,67.81,5.69,2023,12,94.335,Muito Frio
Bangkok,Thailand,2023-11-10,116.59,196.9,27.17,25.26,8.99,144.63,32.49,62.85,15.01,2023,11,86.58999999999999,Muito Quente
Berlin,Germany,2023-04-16,87.7,63.17,63.25,47.07,8.89,184.03,-3.62,68.31,15.19,2023,4,75.685,Muito Frio
Paris,France,2023-10-02,73.92,86.95,76.06,16.13,2.38,24.43,33.86,84.97,16.55,2023,10,46.645,Muito Quente
Sydney,Australia,2023-06-18,98.5,137.39,97.35,47.83,7.19,96.46,-6.56,50.27,10.7,2023,6,80.78666666666666,Muito Frio
Sydney,Australia,2023-08-01,104.08,90.27,66.77,40.68,1.57,51.48,16.52,44.82,17.4,2023,8,59.14166666666667,Ameno
Beijing,China,2023-04-19,147.31,177.78,92.02,29.18,8.09,20.84,7.45,21.36,17.46,2023,4,79.20333333333333,Frio
Seoul,South Korea,2023-09-09,132.64,196.15,77.76,26.89,2.37,189.85,8.57,29.55,15.47,2023,9,104.27666666666666,Frio
Johannesburg,South Africa,2023-08-21,120.01,126.03,59.29,15.65,0.31,50.79,11.06,16.36,1.24,2023,8,62.01333333333334,Ameno
Dubai,Uae,2023-01-26,132.82,120.11,18.79,8.67,9.49,68.17,34.99,65.11,15.08,2023,1,59.67500000000001,Muito Quente
Moscow,Russia,2023-01-07,89.33,44.85,63.76,33.69,1.77,99.94,11.75,68.63,19.07,2023,1,55.55666666666667,Ameno
Cairo,Egypt,2023-11-15,101.65,55.86,82.18,46.64,1.4,182.32,22.83,81.39,16.81,2023,11,78.34166666666665,Quente
New York,Usa,2023-07-23,50.99,84.18,36.13,1.57,7.6,77.44,22.1,55.05,17.76,2023,7,42.98499999999999,Quente
Berlin,Germany,2023-03-26,143.3,159.61,23.7,19.18,4.32,125.32,-3.45,30.7,1.01,2023,3,79.23833333333333,Muito Frio
Sydney,Australia,2023-09-04,30.41,192.76,11.31,40.88,1.72,16.17,4.98,85.4,8.14,2023,9,48.87500000000001,Frio
London,Uk,2023-09-22,61.34,143.75,30.6,25.28,8.07,162.73,11.57,80.26,12.52,2023,9,71.96166666666666,Ameno
Bangkok,Thailand,2023-01-16,57.37,127.05,93.29,11.6,8.73,122.75,31.86,85.66,8.8,2023,1,70.13166666666667,Muito Quente
Johannesburg,South Africa,2023-05-23,58.51,118.28,82.88,6.07,2.63,68.58,36.73,11.8,7.24,2023,5,56.158333333333324,Muito Quente
Johannesburg,South Africa,2023-01-08,79.41,21.68,33.56,1.06,1.87,98.63,6.64,13.88,14.7,2023,1,39.36833333333333,Frio
Berlin,Germany,2023-12-11,27.14,90.54,88.05,17.59,3.73,53.14,36.33,79.97,5.24,2023,12,46.69833333333333,Muito Quente
Mexico City,Mexico,2023-04-07,76.7,75.8,30.41,37.75,4.87,162.65,-3.48,13.23,16.99,2023,4,64.69666666666667,Muito Frio
Mumbai,India,2023-02-04,140.16,78.24,61.18,29.03,2.03,40.91,34.73,10.02,14.69,2023,2,58.59166666666666,Muito Quente
Cairo,Egypt,2023-04-09,107.38,154.42,88.63,17.89,6.57,145.98,-2.05,47.18,11.18,2023,4,86.81166666666665,Muito Frio
Istanbul,Turkey,2023-09-19,120.06,95.5,39.41,32.46,9.51,137.48,18.25,96.65,1.27,2023,9,72.40333333333332,Ameno
Cairo,Egypt,2023-01-21,107.72,88.94,25.64,41.84,6.78,60.12,12.55,17.66,18.11,2023,1,55.173333333333325,Ameno
Mumbai,India,2023-11-08,89.6,95.46,23.19,25.41,2.08,65.08,8.59,84.43,7.18,2023,11,50.13666666666666,Frio
Tokyo,Japan,2023-08-21,93.21,56.02,87.4,2.86,4.36,77.27,-6.49,58.49,5.88,2023,8,53.52,Muito Frio
Madrid,Spain,2023-02-04,24.1,171.57,71.91,29.56,7.47,182.11,11.85,89.49,5.37,2023,2,81.12,Ameno
New York,Usa,2023-07-22,114.55,157.53,76.11,18.62,1.25,152.4,-9.15,36.43,12.93,2023,7,86.74333333333334,Muito Frio
Madrid,Spain,2023-12-27,108.89,95.39,23.97,15.97,0.34,31.65,29.87,99.85,1.74,2023,12,46.035,Quente
Sydney,Australia,2023-08-17,132.18,38.89,8.8,21.76,3.58,167.03,35.24,65.46,8.65,2023,8,62.04,Muito Quente
Seoul,South Korea,2023-01-09,105.28,91.15,56.09,4.29,3.95,14.13,11.67,97.36,8.89,2023,1,45.815,Ameno
London,Uk,2023-11-28,9.72,130.26,76.3,44.46,1.79,105.74,21.49,74.51,13.35,2023,11,61.37833333333333,Quente
London,Uk,2023-05-19,148.86,186.68,62.76,19.04,9.59,172.2,-8.22,88.58,17.8,2023,5,99.855,Muito Frio
Bangkok,Thailand,2023-04-18,74.11,143.45,64.37,1.08,2.18,184.07,10.71,97.11,1.15,2023,4,78.21,Ameno
Tokyo,Japan,2023-07-05,114.36,144.82,24.25,48.21,2.44,36.27,28.19,13.01,10.37,2023,7,61.724999999999994,Quente
Johannesburg,South Africa,2023-07-28,12.76,46.12,7.68,12.31,8.68,128.82,13.15,75.61,9.73,2023,7,36.06166666666667,Ameno
Toronto,Canada,2023-06-10,27.46,31.53,58.23,4.0,8.35,92.87,12.1,23.0,4.72,2023,6,37.07333333333333,Ameno
Berlin,Germany,2023-08-04,9.09,187.2,55.76,43.93,2.27,154.65,35.29,98.66,10.36,2023,8,75.48333333333333,Muito Quente
Los Angeles,Usa,2023-04-07,48.42,160.95,5.74,48.28,2.11,197.83,6.84,50.1,10.33,2023,4,77.22166666666668,Frio
Sydney,Australia,2023-11-13,148.77,56.93,50.41,30.56,2.31,78.32,15.06,67.64,18.98,2023,11,61.21666666666667,Ameno
Tokyo,Japan,2023-08-16,134.27,145.21,28.27,47.32,6.71,108.32,-4.44,22.6,19.72,2023,8,78.35,Muito Frio
Seoul,South Korea,2023-01-05,144.06,49.7,66.72,16.74,4.91,10.19,23.55,11.82,12.9,2023,1,48.720000000000006,Quente
Madrid,Spain,2023-12-21,25.28,37.92,68.06,23.24,6.95,170.18,22.3,82.01,11.0,2023,12,55.27166666666667,Quente
Johannesburg,South Africa,2023-11-20,86.06,105.03,99.51,24.91,5.83,70.57,-9.24,37.79,4.61,2023,11,65.31833333333334,Muito Frio
Berlin,Germany,2023-11-11,31.74,39.82,64.44,2.46,0.61,107.05,37.62,55.34,7.0,2023,11,41.02,Muito Quente
Paris,France,2023-08-07,140.01,140.33,63.8,22.29,3.0,118.33,20.77,61.79,15.81,2023,8,81.29333333333334,Quente
Los Angeles,Usa,2023-06-14,77.33,13.96,78.92,4.0,4.03,24.84,-3.33,46.17,8.39,2023,6,33.846666666666664,Muito Frio
Beijing,China,2023-03-14,66.65,198.36,25.48,28.17,9.74,40.91,14.88,20.15,16.07,2023,3,61.55166666666668,Ameno
Bangkok,Thailand,2023-08-03,55.48,189.7,24.74,4.36,4.55,120.91,24.16,30.69,10.03,2023,8,66.62333333333333,Quente
Los Angeles,Usa,2023-03-28,138.24,13.66,88.1,41.2,5.44,59.84,26.06,97.15,18.2,2023,3,57.74666666666667,Quente
New York,Usa,2023-08-06,38.16,150.48,38.27,44.94,2.35,96.37,38.92,12.83,1.22,2023,8,61.76166666666668,Muito Quente
Cairo,Egypt,2023-08-19,83.72,174.42,33.88,25.66,7.47,24.68,8.44,42.86,1.85,2023,8,58.30500000000001,Frio
Beijing,China,2023-02-13,123.93,68.44,67.23,27.52,6.86,11.85,29.63,22.03,18.91,2023,2,50.97166666666667,Quente
Paris,France,2023-07-06,41.5,157.6,49.05,12.75,1.4,134.59,22.36,65.19,10.24,2023,7,66.14833333333333,Quente
Beijing,China,2023-05-22,95.13,65.61,61.08,34.53,4.96,180.76,-1.9,32.0,13.58,2023,5,73.67833333333333,Muito Frio
Rio De Janeiro,Brazil,2023-01-27,130.76,186.3,90.98,49.08,7.1,92.18,6.86,40.05,7.22,2023,1,92.73333333333335,Frio
Los Angeles,Usa,2023-11-15,144.64,147.35,96.3,47.78,8.22,147.32,2.47,96.09,11.79,2023,11,98.60166666666669,Frio
Madrid,Spain,2023-09-15,136.83,192.69,78.68,7.51,5.73,158.34,29.51,69.95,2.22,2023,9,96.63,Quente
Sydney,Australia,2023-01-05,16.32,95.63,67.29,14.71,7.05,72.75,6.22,19.99,10.76,2023,1,45.625,Frio
Berlin,Germany,2023-05-15,109.06,184.06,14.11,15.14,5.94,16.66,21.46,45.62,1.98,2023,5,57.495000000000005,Quente
Cairo,Egypt,2023-03-11,77.0,129.3,64.65,37.26,2.08,45.28,8.87,88.08,9.86,2023,3,59.26166666666668,Frio
Bangkok,Thailand,2023-11-25,19.48,154.06,93.6,35.43,5.52,111.65,7.21,23.24,0.62,2023,11,69.95666666666666,Frio
Istanbul,Turkey,2023-04-06,70.27,28.55,40.03,44.63,2.69,112.58,29.2,73.68,1.48,2023,4,49.791666666666664,Quente
Berlin,Germany,2023-08-18,28.15,75.06,76.22,19.85,4.73,42.78,31.93,39.93,16.81,2023,8,41.13166666666667,Muito Quente
Bangkok,Thailand,2023-03-09,122.57,58.97,77.82,24.9,2.95,99.51,6.4,65.11,10.32,2023,3,64.45333333333333,Frio
Rio De Janeiro,Brazil,2023-05-16,127.48,69.7,66.43,7.75,9.19,122.77,-3.46,64.76,4.54,2023,5,67.22,Muito Frio
Istanbul,Turkey,2023-01-12,91.53,140.87,8.79,30.41,7.44,135.89,30.17,84.41,10.14,2023,1,69.155,Muito Quente
Dubai,Uae,2023-08-06,109.83,43.6,79.11,49.06,2.44,103.44,18.88,18.55,9.24,2023,8,64.58,Ameno
Tokyo,Japan,2023-09-07,130.04,38.95,64.84,49.81,2.69,144.8,11.46,44.37,12.35,2023,9,71.855,Ameno
Seoul,South Korea,2023-06-23,88.16,71.65,40.77,12.28,9.24,158.2,19.94,41.56,13.29,2023,6,63.38333333333333,Ameno
Cairo,Egypt,2023-05-13,110.92,114.49,21.13,38.75,8.37,91.82,15.62,76.64,18.68,2023,5,64.24666666666666,Ameno
Johannesburg,South Africa,2023-03-07,76.06,14.74,57.44,28.67,6.11,179.03,28.19,89.64,13.08,2023,3,60.341666666666676,Quente
Tokyo,Japan,2023-09-11,126.94,107.14,60.56,31.71,9.28,112.15,12.96,67.97,3.77,2023,9,74.63,Ameno
Madrid,Spain,2023-10-13,110.7,192.28,16.58,2.63,6.47,31.19,31.18,27.39,8.14,2023,10,59.975,Muito Quente
Seoul,South Korea,2023-05-03,63.29,139.27,40.16,18.69,2.05,151.15,-7.39,64.06,6.35,2023,5,69.10166666666667,Muito Frio
New York,Usa,2023-02-26,8.79,39.27,59.58,25.41,8.95,41.68,5.07,44.4,8.03,2023,2,30.613333333333333,Frio
Johannesburg,South Africa,2023-02-09,113.82,52.78,72.49,29.45,2.37,116.85,-6.15,32.53,14.82,2023,2,64.62666666666667,Muito Frio
Los Angeles,Usa,2023-10-21,122.58,41.92,17.29,37.99,4.19,32.63,-5.63,45.95,0.58,2023,10,42.76666666666667,Muito Frio
New York,Usa,2023-06-19,114.75,161.7,50.05,14.43,7.46,50.92,14.25,54.82,15.39,2023,6,66.55166666666666,Ameno
Bangkok,Thailand,2023-09-16,125.84,142.21,48.8,17.99,1.43,105.64,22.6,21.25,1.93,2023,9,73.65166666666667,Quente
Sydney,Australia,2023-12-15,54.95,72.81,72.29,15.78,0.56,107.24,32.98,60.55,18.66,2023,12,53.93833333333333,Muito Quente
Toronto,Canada,2023-06-05,13.13,144.05,34.43,46.46,7.93,117.75,12.13,94.93,10.62,2023,6,60.625,Ameno
Tokyo,Japan,2023-02-14,100.96,54.78,67.85,26.9,4.49,159.75,-3.46,33.78,9.93,2023,2,69.12166666666667,Muito Frio
Mumbai,India,2023-04-26,44.35,138.04,71.03,18.39,3.49,160.85,29.36,52.09,10.63,2023,4,72.69166666666666,Quente
Paris,France,2023-10-10,72.21,197.98,76.63,25.78,7.56,136.54,-0.33,91.07,12.19,2023,10,86.11666666666667,Muito Frio
Toronto,Canada,2023-06-19,43.5,10.65,13.26,10.79,6.88,135.88,3.02,73.89,14.34,2023,6,36.82666666666666,Frio
Madrid,Spain,2023-08-02,145.1,45.37,26.15,25.36,6.68,125.84,-2.84,51.18,15.94,2023,8,62.416666666666664,Muito Frio
New York,Usa,2023-04-03,92.2,127.12,49.92,19.53,8.61,153.69,23.74,94.53,7.41,2023,4,75.17833333333333,Quente
Mumbai,India,2023-10-08,132.49,69.42,57.34,29.33,5.5,154.02,-9.29,70.72,10.83,2023,10,74.68333333333334,Muito Frio
Madrid,Spain,2023-07-26,147.83,19.23,31.25,28.24,9.49,42.16,15.98,66.92,7.37,2023,7,46.366666666666674,Ameno
Dubai,Uae,2023-09-26,57.38,86.77,25.28,39.63,5.82,193.43,33.38,70.43,5.94,2023,9,68.05166666666666,Muito Quente
Sydney,Australia,2023-02-26,105.84,79.53,74.82,1.45,6.77,105.47,27.48,96.6,1.96,2023,2,62.31333333333333,Quente
Madrid,Spain,2023-04-15,53.92,164.72,41.31,18.72,6.57,62.1,8.68,72.5,11.89,2023,4,57.88999999999999,Frio
Toronto,Canada,2023-11-22,10.75,19.89,15.78,8.86,4.48,162.82,12.35,27.32,14.52,2023,11,37.096666666666664,Ameno
Sydney,Australia,2023-09-21,127.99,11.07,39.54,43.76,6.08,71.05,-8.96,65.38,15.09,2023,9,49.915,Muito Frio
Beijing,China,2023-12-01,134.31,141.18,23.44,5.35,6.26,171.56,31.45,21.44,12.6,2023,12,80.35000000000001,Muito Quente
Mexico City,Mexico,2023-07-02,38.42,14.81,51.19,46.08,5.66,100.91,21.64,64.14,11.7,2023,7,42.845,Quente
Sydney,Australia,2023-07-11,109.32,122.28,78.86,47.68,9.17,168.38,21.39,99.85,14.43,2023,7,89.28166666666668,Quente
Beijing,China,2023-11-22,101.11,185.64,59.23,12.58,4.88,67.0,22.56,39.09,5.49,2023,11,71.74,Quente
Sydney,Australia,2023-11-17,30.01,128.76,82.02,39.52,3.72,60.32,-3.51,54.18,17.42,2023,11,57.39166666666666,Muito Frio
Toronto,Canada,2023-12-21,40.72,18.25,50.37,27.16,0.63,68.52,29.45,16.89,1.0,2023,12,34.275,Quente
Istanbul,Turkey,2023-02-03,7.05,145.7,73.68,44.08,7.11,147.16,6.2,93.21,17.17,2023,2,70.79666666666667,Frio
Dubai,Uae,2023-03-03,22.55,180.04,78.11,24.19,7.17,54.44,-2.69,98.19,12.16,2023,3,61.083333333333336,Muito Frio
Sydney,Australia,2023-05-16,66.18,12.38,16.7,6.07,0.6,26.44,31.68,79.92,12.26,2023,5,21.395,Muito Quente
Seoul,South Korea,2023-05-01,12.22,128.8,12.97,23.24,4.95,190.45,2.35,65.74,1.32,2023,5,62.105,Frio
Cairo,Egypt,2023-05-14,78.82,83.25,79.38,40.32,3.88,120.99,32.02,78.29,5.76,2023,5,67.77333333333333,Muito Quente
London,Uk,2023-07-19,47.94,45.69,20.22,16.89,5.89,121.43,30.49,78.8,17.97,2023,7,43.01,Muito Quente
London,Uk,2023-01-21,110.69,55.58,41.32,42.57,0.45,41.8,32.84,36.92,2.47,2023,1,48.73499999999999,Muito Quente
Tokyo,Japan,2023-11-05,15.27,139.71,52.11,43.03,8.91,159.84,-1.23,71.39,19.37,2023,11,69.81166666666667,Muito Frio
London,Uk,2023-07-18,105.04,179.87,34.85,1.86,4.23,13.87,33.62,32.88,1.93,2023,7,56.62000000000001,Muito Quente
Bangkok,Thailand,2023-12-06,13.09,158.78,41.06,34.81,4.61,188.77,30.49,75.67,8.77,2023,12,73.52,Muito Quente
Cairo,Egypt,2023-11-10,124.41,83.63,8.24,40.55,3.22,40.33,23.29,42.97,3.01,2023,11,50.06333333333333,Quente
Madrid,Spain,2023-06-14,137.87,196.4,65.05,7.72,3.91,51.91,24.25,55.11,4.76,2023,6,77.14333333333333,Quente
Moscow,Russia,2023-09-10,80.22,143.91,49.0,9.31,5.68,75.24,38.06,53.57,11.2,2023,9,60.56,Muito Quente
Dubai,Uae,2023-08-24,148.63,36.73,25.76,40.16,6.54,149.1,36.26,60.38,12.74,2023,8,67.82,Muito Quente
Mumbai,India,2023-03-05,5.39,28.64,36.85,28.49,0.78,166.85,16.82,94.05,8.64,2023,3,44.5,Ameno
Seoul,South Korea,2023-05-07,67.52,112.08,92.57,25.24,4.08,43.69,0.16,49.22,7.0,2023,5,57.529999999999994,Frio
Seoul,South Korea,2023-03-05,141.06,33.01,60.26,30.7,1.76,126.11,14.23,33.21,7.62,2023,3,65.48333333333333,Ameno
Moscow,Russia,2023-01-10,130.18,144.4,38.75,22.49,3.2,51.94,14.51,38.92,4.11,2023,1,65.16000000000001,Ameno
Los Angeles,Usa,2023-03-22,94.52,42.38,63.34,2.56,9.96,173.98,28.64,34.43,2.27,2023,3,64.45666666666666,Quente
Bangkok,Thailand,2023-04-10,45.68,81.79,44.73,14.76,8.88,153.35,1.0,40.27,15.34,2023,4,58.19833333333332,Frio
Paris,France,2023-01-03,10.27,33.28,23.85,26.85,4.8,122.79,-0.69,96.01,6.48,2023,1,36.973333333333336,Muito Frio
Moscow,Russia,2023-07-17,135.18,161.94,83.88,39.08,3.04,144.03,39.1,29.31,11.81,2023,7,94.52499999999999,Muito Quente
Sydney,Australia,2023-02-09,49.89,82.18,37.11,14.67,8.25,13.12,1.09,66.56,8.96,2023,2,34.20333333333333,Frio
Cairo,Egypt,2023-06-13,13.8,99.97,37.12,1.85,9.7,166.96,3.34,32.83,16.29,2023,6,54.9,Frio
Rio De Janeiro,Brazil,2023-02-12,86.83,189.69,64.98,28.48,0.15,84.33,-3.0,23.58,0.76,2023,2,75.74333333333333,Muito Frio
Istanbul,Turkey,2023-09-06,38.49,59.11,96.1,5.94,5.44,12.96,7.44,94.03,13.13,2023,9,36.339999999999996,Frio
Toronto,Canada,2023-02-18,75.7,37.03,68.14,40.83,1.94,51.66,14.41,41.65,3.04,2023,2,45.883333333333326,Ameno
Beijing,China,2023-02-07,10.98,126.71,94.08,22.9,1.09,131.79,35.68,91.37,9.46,2023,2,64.59166666666665,Muito Quente
Cairo,Egypt,2023-09-01,89.07,12.78,92.97,46.85,5.32,186.75,35.27,13.06,5.95,2023,9,72.29,Muito Quente
Rio De Janeiro,Brazil,2023-07-09,83.8,136.04,5.28,17.85,9.28,128.09,14.46,17.97,18.21,2023,7,63.38999999999999,Ameno
Los Angeles,Usa,2023-03-05,132.25,101.32,29.9,31.17,9.66,72.45,16.92,29.78,7.51,2023,3,62.791666666666664,Ameno
Dubai,Uae,2023-05-05,117.88,146.15,96.52,32.02,9.6,84.95,34.03,48.81,14.05,2023,5,81.18666666666665,Muito Quente
